標的名稱,代碼,幣別,類型,成立日期,風險收益等級,配息頻率,淨值日期,淨值,三個月(%),六個月(%),一年(%),三年(%),成立以來(%),年化標準差,年化Sharpe,年化Beta,規模日期,基金規模,嘉實基金評等,備註
凱基全球10年期以上美元A級公司債券ETF基金(基金之配息來源可能為收益平準金),00950B.TW~TFX7,台幣,公司債券,2024/07/01,,月配,2026/09/02,13.52,-2.73,-3.26,3.84,N/A,0.69,5.39,0.14,0.41,2026/09/01,"55,829.00百萬",N/A,N/A
凱基優選台灣AI 50 ETF基金(基金之配息來源可能為收益平準金),00952.TW~TFX8,台幣,股票型,2024/08/26,,月配,2026/09/02,18.47,-5.35,44.46,88.7,N/A,101.18,38.48,0.53,0.94,2026/09/02,"4,576.00百萬",N/A,N/A
凱基台灣優選30 ETF基金(基金之配息來源可能為收益平準金),00938.TW~TFX9,台幣,股票型,2024/10/14,,季配,2026/09/02,25.8,16.2,36.29,80.08,N/A,81.75,16.38,1.06,0.51,2026/09/02,"2,565.00百萬",N/A,N/A
Invesco納斯達克100指數ETF,QQQ~TFXT,美元,股票型,1999/03/10,RR4,季配,2026/09/01,707.64,-4.62,16.8,24.66,90.78,1550.84,21,0.27,0.95,2026/08/31,"488,980.00百萬",N/A,N/A
ISHARES歐洲ETF,IEV~TFXU,美元,股票型,2000/07/25,RR4,半年配,2026/09/01,74.14,3.71,2.09,19.12,61.98,287.44,10.68,0.39,0.95,2026/08/31,"1,681.00百萬",N/A,N/A
Vanguard全世界股票ETF,VT~TFXV,美元,股票型,2008/06/24,RR4,季配,2026/09/01,159.31,0.81,8.4,21.18,72.06,370.29,11.49,0.36,0.91,2026/07/31,"97,900.00百萬",N/A,N/A
VanguardS&P500 ETF,VOO~TFXW,美元,股票型,2010/09/07,RR4,季配,2026/09/01,700.28,0.72,11.65,19.47,75.62,822.75,12.36,0.31,0.93,2026/07/31,"1,700,000.00百萬",N/A,N/A
SPDR標普500指數ETF,SPY~TFXX,美元,股票型,1993/01/22,RR4,季配,2026/09/01,761.78,0.69,11.64,19.4,75.25,3053.38,12.51,0.33,0.96,2026/08/31,"811,937.00百萬",N/A,N/A
元大台灣卓越50指數基金,0050.TW~TFXY,台幣,股票型,2003/06/25,,半年配,2026/09/02,106.8,1.66,33.73,109.55,263.55,2312.8,32.13,0.71,1.01,2026/09/02,"2,381,229.00百萬",N/A,N/A
富邦台灣科技指數證券投資信託基金(本基金之配息來源可能為收益平準金),0052.TW~TFY3,台幣,資訊科技股,2006/08/28,,年配,2026/09/02,62.05,-1.04,32.72,118.62,305.26,2279.41,35.42,0.69,1.02,2026/09/02,"159,523.00百萬",N/A,N/A
凱基台灣TOP50 ETF證券投資信託基金,009816.TW~TFY4,台幣,股票型,2026/01/22,,無,2026/09/02,15.65,1.43,38.25,N/A,N/A,52.39,N/A,N/A,N/A,2026/09/02,"188,219.00百萬",N/A,N/A
國泰台灣ESG永續高股息ETF基金(基金之配息來源可能為收益平準金且並無保證收益及配息),00878.TW~TFYR,台幣,股票型,2020/07/10,,季配,2026/09/02,33.65,6.77,51.97,81.86,109.05,238.36,33.35,0.56,0.92,2026/09/02,"637,902.00百萬",N/A,N/A
凱基美國Top股債平衡ETF基金,00980T.TW~TFYS,台幣,平衡型,2025/08/06,,半年配,2026/09/02,11.72,-1.26,12.05,16.62,N/A,17.2,14.98,0.29,0.5,2026/09/01,877.00百萬,N/A,N/A
凱基雙核收息債股平衡ETF基金(基金之配息來源可能為收益平準金且並無保證收益及配息),00981T.TW~TFYT,台幣,平衡型,2025/09/16,,月配,2026/09/02,11.78,-1.38,6.56,N/A,N/A,23.33,N/A,N/A,N/A,2026/09/01,"2,942.00百萬",N/A,N/A
群益台灣精選高息ETF基金(本基金之配息來源可能為收益平準金且基金並無保證收益及配息),00919.TW~TFYW,台幣,股票型,2022/10/13,,季配,2026/09/02,32.35,10.36,42.02,70.56,121.53,211.58,28.63,0.57,0.94,2026/09/02,"590,661.00百萬",N/A,N/A
富邦台灣采吉50證券投資信託基金(本基金之配息來源可能為收益平準金),006208.TW~TFYX,台幣,股票型,2012/06/22,,半年配,2026/09/02,245.2,2.24,34.16,110.71,264.78,1247.2,31.9,0.72,1.01,2026/09/02,"454,639.00百萬",N/A,N/A
